left_file_id,right_file_id,tier,similarity,overlap_s,verdict
datasec:DATASEC/Voices/Voices-1273.wav,datasec:DATASEC/Voices/Voices-1293.wav,T3,0.854068,4.000,review
datasec:DATASEC/Voices/Voices-1278.wav,datasec:DATASEC/Voices/Voices-1309.wav,T3,0.854062,3.500,review
datasec:DATASEC/Voices/Voices-1250.wav,datasec:DATASEC/Voices/Voices-1253.wav,T3,0.854055,4.000,review
datasec:DATASEC/Voices/Voices-0413.wav,datasec:DATASEC/Voices/Voices-1288.wav,T3,0.854028,3.000,review
datasec:DATASEC/Glass breaking/Glass breaking-0043.wav,datasec:DATASEC/Glass breaking/Glass breaking-0050.wav,T3,0.854024,3.000,review
datasec:DATASEC/Voices/Voices-1206.wav,datasec:DATASEC/Voices/Voices-1238.wav,T3,0.854012,3.000,review
datasec:DATASEC/Voices/Voices-0370.wav,datasec:DATASEC/Voices/Voices-0641.wav,T3,0.854011,3.000,review
datasec:DATASEC/Dog barkings and howlings/Dog barkings and howlings-0049.wav,datasec:DATASEC/Dog barkings and howlings/Dog barkings and howlings-0050.wav,T3,0.854008,6.000,review
datasec:DATASEC/Voices/Voices-1308.wav,datasec:DATASEC/Voices/Voices-1318.wav,T3,0.853991,3.500,review
datasec:DATASEC/Voices/Voices-0651.wav,datasec:DATASEC/Voices/Voices-1800.wav,T3,0.853968,3.000,review
datasec:DATASEC/Voices/Voices-0374.wav,datasec:DATASEC/Voices/Voices-1786.wav,T3,0.853965,3.000,review
datasec:DATASEC/Voices/Voices-0648.wav,datasec:DATASEC/Voices/Voices-1232.wav,T3,0.853948,3.000,review
datasec:DATASEC/Music/Music-0891.wav,datasec:DATASEC/Voices/Voices-1549.wav,T3,0.853945,3.500,review
datasec:DATASEC/Voices/Voices-0651.wav,datasec:DATASEC/Voices/Voices-1808.wav,T3,0.853945,3.500,review
datasec:DATASEC/Voices/Voices-1277.wav,datasec:DATASEC/Voices/Voices-1288.wav,T3,0.853942,3.000,review
datasec:DATASEC/Bells/Bells-0044.wav,datasec:DATASEC/Bells/Bells-0045.wav,T3,0.853939,6.500,review
datasec:DATASEC/Voices/Voices-0327.wav,datasec:DATASEC/Voices/Voices-1262.wav,T3,0.853925,3.000,review
datasec:DATASEC/Voices/Voices-0425.wav,datasec:DATASEC/Voices/Voices-0658.wav,T3,0.853922,3.000,review
datasec:DATASEC/Voices/Voices-1282.wav,datasec:DATASEC/Voices/Voices-1285.wav,T3,0.853911,3.000,review
datasec:DATASEC/Voices/Voices-1308.wav,datasec:DATASEC/Voices/Voices-1336.wav,T3,0.853911,3.000,review
datasec:DATASEC/Voices/Voices-1241.wav,datasec:DATASEC/Voices/Voices-1262.wav,T3,0.853908,3.000,review
datasec:DATASEC/Voices/Voices-1792.wav,datasec:DATASEC/Voices/Voices-1812.wav,T3,0.853893,3.000,review
datasec:DATASEC/Voices/Voices-0581.wav,datasec:DATASEC/Voices/Voices-1266.wav,T3,0.853881,4.500,review
datasec:DATASEC/Voices/Voices-0874.wav,datasec:DATASEC/Voices/Voices-1742.wav,T3,0.853860,3.000,review
datasec:DATASEC/Voices/Voices-1364.wav,datasec:DATASEC/Voices/Voices-1401.wav,T3,0.853841,3.000,review
datasec:DATASEC/Music/Music-0271.wav,datasec:DATASEC/Music/Music-0361.wav,T3,0.853812,3.500,review
datasec:DATASEC/Voices/Voices-1267.wav,datasec:DATASEC/Voices/Voices-1801.wav,T3,0.853803,3.500,review
datasec:DATASEC/Cicadas and crickets/Cicadas/Cicadas-0052.wav,datasec:DATASEC/Music/Music-0168.wav,T3,0.853802,3.000,review
datasec:DATASEC/Cicadas and crickets/Cicadas/Cicadas-0051.wav,datasec:DATASEC/Music/Music-0168.wav,T3,0.853801,3.000,review
datasec:DATASEC/Music/Music-0234.wav,datasec:DATASEC/Thunder fireworks and gunshot/Fireworks/Fireworks-0043.wav,T3,0.853771,3.000,review
datasec:DATASEC/Voices/Voices-0637.wav,datasec:DATASEC/Voices/Voices-0644.wav,T3,0.853767,4.000,review
datasec:DATASEC/Voices/Voices-0896.wav,datasec:DATASEC/Voices/Voices-0915.wav,T3,0.853752,4.000,review
datasec:DATASEC/Voices/Voices-0774.wav,datasec:DATASEC/Voices/Voices-1267.wav,T3,0.853745,3.000,review
datasec:DATASEC/Voices/Voices-1364.wav,datasec:DATASEC/Voices/Voices-1380.wav,T3,0.853629,4.000,review
datasec:DATASEC/Voices/Voices-1547.wav,datasec:DATASEC/Voices/Voices-1603.wav,T3,0.853617,4.000,review
datasec:DATASEC/Voices/Voices-0677.wav,datasec:DATASEC/Voices/Voices-1812.wav,T3,0.853613,3.500,review
datasec:DATASEC/Voices/Voices-0277.wav,datasec:DATASEC/Voices/Voices-1266.wav,T3,0.853590,5.500,review
datasec:DATASEC/Voices/Voices-0860.wav,datasec:DATASEC/Voices/Voices-0889.wav,T3,0.853588,3.000,review
datasec:DATASEC/Voices/Voices-1275.wav,datasec:DATASEC/Voices/Voices-1337.wav,T3,0.853552,3.000,review
datasec:DATASEC/Voices/Voices-1278.wav,datasec:DATASEC/Voices/Voices-1374.wav,T3,0.853531,3.000,review
datasec:DATASEC/Voices/Voices-0583.wav,datasec:DATASEC/Voices/Voices-0677.wav,T3,0.853521,3.000,review
datasec:DATASEC/Voices/Voices-0313.wav,datasec:DATASEC/Voices/Voices-1776.wav,T3,0.853503,3.000,review
datasec:DATASEC/Voices/Voices-1547.wav,datasec:DATASEC/Voices/Voices-1549.wav,T3,0.853503,3.000,review
datasec:DATASEC/Voices/Voices-0231.wav,datasec:DATASEC/Voices/Voices-0246.wav,T3,0.853494,3.000,review
datasec:DATASEC/Voices/Voices-0617.wav,datasec:DATASEC/Voices/Voices-0667.wav,T3,0.853485,3.000,review
datasec:DATASEC/Voices/Voices-0840.wav,datasec:DATASEC/Voices/Voices-0895.wav,T3,0.853463,3.000,review
datasec:DATASEC/Glass breaking/Glass breaking-0035.wav,datasec:DATASEC/Glass breaking/Glass breaking-0041.wav,T3,0.853459,3.000,review
datasec:DATASEC/Voices/Voices-0285.wav,datasec:DATASEC/Voices/Voices-0634.wav,T3,0.853451,4.000,review
datasec:DATASEC/Voices/Voices-0394.wav,datasec:DATASEC/Voices/Voices-1293.wav,T3,0.853314,4.000,review
datasec:DATASEC/Voices/Voices-0954.wav,datasec:DATASEC/Voices/Voices-1014.wav,T3,0.853309,3.000,review
datasec:DATASEC/Voices/Voices-0995.wav,datasec:DATASEC/Voices/Voices-1019.wav,T3,0.853281,3.500,review
datasec:DATASEC/Voices/Voices-0636.wav,datasec:DATASEC/Voices/Voices-0643.wav,T3,0.853257,3.000,review
datasec:DATASEC/Voices/Voices-1282.wav,datasec:DATASEC/Voices/Voices-1312.wav,T3,0.853242,3.000,review
datasec:DATASEC/Voices/Voices-0856.wav,datasec:DATASEC/Voices/Voices-0897.wav,T3,0.853233,3.000,review
datasec:DATASEC/Voices/Voices-0681.wav,datasec:DATASEC/Voices/Voices-1812.wav,T3,0.853221,3.500,review
datasec:DATASEC/Voices/Voices-0814.wav,datasec:DATASEC/Voices/Voices-1465.wav,T3,0.853182,3.000,review
datasec:DATASEC/Voices/Voices-1128.wav,datasec:DATASEC/Voices/Voices-1166.wav,T3,0.853178,3.500,review
datasec:DATASEC/Voices/Voices-0842.wav,datasec:DATASEC/Voices/Voices-0846.wav,T3,0.853175,3.500,review
datasec:DATASEC/Voices/Voices-0313.wav,datasec:DATASEC/Voices/Voices-1288.wav,T3,0.853171,3.500,review
datasec:DATASEC/Music/Music-0134.wav,datasec:DATASEC/Music/Music-0178.wav,T3,0.853154,3.000,review
datasec:DATASEC/Voices/Voices-0342.wav,datasec:DATASEC/Voices/Voices-0769.wav,T3,0.853095,4.500,review
datasec:DATASEC/Thunder fireworks and gunshot/Fireworks/Fireworks-0043.wav,datasec:DATASEC/Voices/Voices-1288.wav,T3,0.853079,3.500,review
datasec:DATASEC/Voices/Voices-0915.wav,datasec:DATASEC/Voices/Voices-0954.wav,T3,0.853068,3.000,review
datasec:DATASEC/Voices/Voices-0404.wav,datasec:DATASEC/Voices/Voices-0413.wav,T3,0.853061,5.000,review
datasec:DATASEC/Voices/Voices-0341.wav,datasec:DATASEC/Voices/Voices-0342.wav,T3,0.853054,3.000,review
datasec:DATASEC/Music/Music-0193.wav,datasec:DATASEC/Voices/Voices-1288.wav,T3,0.853032,3.000,review
datasec:DATASEC/Voices/Voices-0840.wav,datasec:DATASEC/Voices/Voices-1206.wav,T3,0.853032,3.000,review
datasec:DATASEC/Voices/Voices-0978.wav,datasec:DATASEC/Voices/Voices-1401.wav,T3,0.852965,3.000,review
datasec:DATASEC/Voices/Voices-1273.wav,datasec:DATASEC/Voices/Voices-1775.wav,T3,0.852933,3.000,review
datasec:DATASEC/Voices/Voices-1288.wav,datasec:DATASEC/Voices/Voices-1800.wav,T3,0.852920,3.000,review
datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0417.wav,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0422.wav,T3,0.852909,4.500,review
datasec:DATASEC/Voices/Voices-0433.wav,datasec:DATASEC/Voices/Voices-0582.wav,T3,0.852854,3.000,review
datasec:DATASEC/Voices/Voices-0225.wav,datasec:DATASEC/Voices/Voices-0254.wav,T3,0.852825,3.000,review
datasec:DATASEC/Voices/Voices-0774.wav,datasec:DATASEC/Voices/Voices-1411.wav,T3,0.852807,3.000,review
datasec:DATASEC/Music/Music-0234.wav,datasec:DATASEC/Voices/Voices-1549.wav,T3,0.852795,3.000,review
datasec:DATASEC/Voices/Voices-0341.wav,datasec:DATASEC/Voices/Voices-1800.wav,T3,0.852773,3.000,review
datasec:DATASEC/Voices/Voices-0758.wav,datasec:DATASEC/Voices/Voices-1401.wav,T3,0.852762,3.000,review
datasec:DATASEC/Voices/Voices-0508.wav,datasec:DATASEC/Voices/Voices-1401.wav,T3,0.852726,3.000,review
datasec:DATASEC/Voices/Voices-0581.wav,datasec:DATASEC/Voices/Voices-0640.wav,T3,0.852718,4.500,review
datasec:DATASEC/Voices/Voices-1777.wav,datasec:DATASEC/Voices/Voices-1787.wav,T3,0.852666,3.000,review
datasec:DATASEC/Voices/Voices-0568.wav,datasec:DATASEC/Voices/Voices-1232.wav,T3,0.852629,3.000,review
datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0266.wav,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0322.wav,T3,0.852625,3.000,review
datasec:DATASEC/Glass breaking/Glass breaking-0043.wav,datasec:DATASEC/Glass breaking/Glass breaking-0077.wav,T3,0.852601,3.000,review
datasec:DATASEC/Voices/Voices-0648.wav,datasec:DATASEC/Voices/Voices-0651.wav,T3,0.852581,4.000,review
datasec:DATASEC/Voices/Voices-0634.wav,datasec:DATASEC/Voices/Voices-1812.wav,T3,0.852579,4.000,review
datasec:DATASEC/Cicadas and crickets/Cicadas/Cicadas-0006.wav,datasec:DATASEC/Cicadas and crickets/Cicadas/Cicadas-0010.wav,T3,0.852563,4.500,review
datasec:DATASEC/Voices/Voices-0840.wav,datasec:DATASEC/Voices/Voices-1267.wav,T3,0.852560,3.500,review
datasec:DATASEC/Voices/Voices-0667.wav,datasec:DATASEC/Voices/Voices-0774.wav,T3,0.852553,3.000,review
datasec:DATASEC/Music/Music-0361.wav,datasec:DATASEC/Thunder fireworks and gunshot/Fireworks/Fireworks-0056.wav,T3,0.852538,3.000,review
datasec:DATASEC/Voices/Voices-0641.wav,datasec:DATASEC/Voices/Voices-0643.wav,T3,0.852535,3.000,review
datasec:DATASEC/Voices/Voices-0576.wav,datasec:DATASEC/Voices/Voices-0643.wav,T3,0.852521,3.000,review
datasec:DATASEC/Voices/Voices-1316.wav,datasec:DATASEC/Voices/Voices-1318.wav,T3,0.852520,3.000,review
datasec:DATASEC/Voices/Voices-1128.wav,datasec:DATASEC/Voices/Voices-1185.wav,T3,0.852509,3.000,review
datasec:DATASEC/Music/Music-0134.wav,datasec:DATASEC/Music/Music-0234.wav,T3,0.852503,3.500,review
datasec:DATASEC/Voices/Voices-0583.wav,datasec:DATASEC/Voices/Voices-0643.wav,T3,0.852497,4.500,review
datasec:DATASEC/Music/Music-0087.wav,datasec:DATASEC/Propeller aircrafts/Helicopters/Helicopters-0023.wav,T3,0.852496,3.000,review
datasec:DATASEC/Voices/Voices-0667.wav,datasec:DATASEC/Voices/Voices-1693.wav,T3,0.852489,4.000,review
datasec:DATASEC/Voices/Voices-1238.wav,datasec:DATASEC/Voices/Voices-1250.wav,T3,0.852483,4.000,review
datasec:DATASEC/Voices/Voices-0915.wav,datasec:DATASEC/Voices/Voices-1024.wav,T3,0.852458,3.500,review
datasec:DATASEC/Voices/Voices-1288.wav,datasec:DATASEC/Voices/Voices-1307.wav,T3,0.852452,3.000,review
datasec:DATASEC/Voices/Voices-1421.wav,datasec:DATASEC/Voices/Voices-1464.wav,T3,0.852419,3.000,review
datasec:DATASEC/Voices/Voices-1312.wav,datasec:DATASEC/Voices/Voices-1775.wav,T3,0.852414,3.000,review
datasec:DATASEC/Music/Music-0234.wav,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0606.wav,T3,0.852411,3.000,review
datasec:DATASEC/Music/Music-0234.wav,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0622.wav,T3,0.852411,3.000,review
datasec:DATASEC/Voices/Voices-0581.wav,datasec:DATASEC/Voices/Voices-1267.wav,T3,0.852383,4.000,review
datasec:DATASEC/Voices/Voices-0370.wav,datasec:DATASEC/Voices/Voices-0651.wav,T3,0.852377,3.000,review
datasec:DATASEC/Voices/Voices-0644.wav,datasec:DATASEC/Voices/Voices-1676.wav,T3,0.852377,3.000,review
datasec:DATASEC/Voices/Voices-0844.wav,datasec:DATASEC/Voices/Voices-0905.wav,T3,0.852356,3.500,review
datasec:DATASEC/Voices/Voices-0846.wav,datasec:DATASEC/Voices/Voices-1266.wav,T3,0.852356,3.000,review
datasec:DATASEC/Thunder fireworks and gunshot/Fireworks/Fireworks-0033.wav,datasec:DATASEC/Voices/Voices-1288.wav,T3,0.852352,3.000,review
datasec:DATASEC/Voices/Voices-1262.wav,datasec:DATASEC/Voices/Voices-1285.wav,T3,0.852293,3.500,review
datasec:DATASEC/Voices/Voices-0403.wav,datasec:DATASEC/Voices/Voices-1812.wav,T3,0.852291,3.000,review
datasec:DATASEC/Voices/Voices-1318.wav,datasec:DATASEC/Voices/Voices-1800.wav,T3,0.852291,3.000,review
datasec:DATASEC/Voices/Voices-0329.wav,datasec:DATASEC/Voices/Voices-1786.wav,T3,0.852290,3.500,review
datasec:DATASEC/Music/Music-0071.wav,datasec:DATASEC/Music/Music-0234.wav,T3,0.852253,15.500,review
datasec:DATASEC/Voices/Voices-0374.wav,datasec:DATASEC/Voices/Voices-1309.wav,T3,0.852250,3.000,review
datasec:DATASEC/Voices/Voices-1262.wav,datasec:DATASEC/Voices/Voices-1801.wav,T3,0.852234,5.000,review
datasec:DATASEC/Voices/Voices-1312.wav,datasec:DATASEC/Voices/Voices-1821.wav,T3,0.852227,3.000,review
datasec:DATASEC/Voices/Voices-1128.wav,datasec:DATASEC/Voices/Voices-1262.wav,T3,0.852212,3.000,review
datasec:DATASEC/Jet aircrafts/Jet aircrafts-0031.wav,datasec:DATASEC/Jet aircrafts/Jet aircrafts-0033.wav,T3,0.852210,11.500,review
datasec:DATASEC/Voices/Voices-0990.wav,datasec:DATASEC/Voices/Voices-1232.wav,T3,0.852164,3.000,review
datasec:DATASEC/Voices/Voices-0814.wav,datasec:DATASEC/Voices/Voices-0889.wav,T3,0.852117,3.000,review
datasec:DATASEC/Voices/Voices-0954.wav,datasec:DATASEC/Voices/Voices-0987.wav,T3,0.852101,3.000,review
datasec:DATASEC/Voices/Voices-1843.wav,datasec:DATASEC/Voices/Voices-1869.wav,T3,0.852063,3.000,review
datasec:DATASEC/Music/Music-0029.wav,datasec:DATASEC/Voices/Voices-1278.wav,T3,0.852049,3.000,review
datasec:DATASEC/Voices/Voices-0842.wav,datasec:DATASEC/Voices/Voices-0897.wav,T3,0.852048,3.000,review
datasec:DATASEC/Music/Music-0087.wav,datasec:DATASEC/Music/Music-0864.wav,T3,0.852047,4.000,review
datasec:DATASEC/Voices/Voices-0378.wav,datasec:DATASEC/Voices/Voices-1812.wav,T3,0.852027,3.000,review
datasec:DATASEC/Voices/Voices-0341.wav,datasec:DATASEC/Voices/Voices-1812.wav,T3,0.851970,5.000,review
datasec:DATASEC/Workshop/drill/drill-0011.wav,datasec:DATASEC/Workshop/drill/drill-0031.wav,T3,0.851958,5.000,review
datasec:DATASEC/Voices/Voices-0327.wav,datasec:DATASEC/Voices/Voices-0414.wav,T3,0.851955,3.000,review
datasec:DATASEC/Voices/Voices-1278.wav,datasec:DATASEC/Voices/Voices-1801.wav,T3,0.851950,5.000,review
datasec:DATASEC/Voices/Voices-1173.wav,datasec:DATASEC/Voices/Voices-1196.wav,T3,0.851934,4.000,review
datasec:DATASEC/Voices/Voices-0758.wav,datasec:DATASEC/Voices/Voices-0874.wav,T3,0.851887,3.000,review
datasec:DATASEC/Voices/Voices-0758.wav,datasec:DATASEC/Voices/Voices-1411.wav,T3,0.851823,3.500,review
datasec:DATASEC/Voices/Voices-1225.wav,datasec:DATASEC/Voices/Voices-1267.wav,T3,0.851808,3.000,review
datasec:DATASEC/Thunder fireworks and gunshot/Fireworks/Fireworks-0056.wav,datasec:DATASEC/Voices/Voices-1363.wav,T3,0.851804,3.000,review
datasec:DATASEC/Voices/Voices-0094.wav,datasec:DATASEC/Voices/Voices-0143.wav,T3,0.851794,3.000,review
datasec:DATASEC/Voices/Voices-0342.wav,datasec:DATASEC/Voices/Voices-0644.wav,T3,0.851784,3.000,review
datasec:DATASEC/Voices/Voices-0842.wav,datasec:DATASEC/Voices/Voices-0849.wav,T3,0.851771,3.000,review
datasec:DATASEC/Music/Music-0037.wav,datasec:DATASEC/Music/Music-0071.wav,T3,0.851754,20.500,review
datasec:DATASEC/Music/Music-0029.wav,datasec:DATASEC/Voices/Voices-1549.wav,T3,0.851739,3.500,review
datasec:DATASEC/Voices/Voices-1225.wav,datasec:DATASEC/Voices/Voices-1228.wav,T3,0.851732,3.000,review
datasec:DATASEC/Voices/Voices-0860.wav,datasec:DATASEC/Voices/Voices-0896.wav,T3,0.851724,3.000,review
datasec:DATASEC/Voices/Voices-1308.wav,datasec:DATASEC/Voices/Voices-1321.wav,T3,0.851724,3.000,review
datasec:DATASEC/Voices/Voices-0766.wav,datasec:DATASEC/Voices/Voices-1879.wav,T3,0.851707,3.000,review
datasec:DATASEC/Voices/Voices-1275.wav,datasec:DATASEC/Voices/Voices-1307.wav,T3,0.851705,3.000,review
datasec:DATASEC/Voices/Voices-1225.wav,datasec:DATASEC/Voices/Voices-1232.wav,T3,0.851680,3.000,review
datasec:DATASEC/Voices/Voices-0661.wav,datasec:DATASEC/Voices/Voices-1267.wav,T3,0.851679,4.500,review
datasec:DATASEC/Voices/Voices-0208.wav,datasec:DATASEC/Voices/Voices-0213.wav,T3,0.851671,4.000,review
datasec:DATASEC/Voices/Voices-0999.wav,datasec:DATASEC/Voices/Voices-1024.wav,T3,0.851640,3.000,review
datasec:DATASEC/Voices/Voices-1308.wav,datasec:DATASEC/Voices/Voices-1322.wav,T3,0.851639,4.000,review
datasec:DATASEC/Voices/Voices-1285.wav,datasec:DATASEC/Voices/Voices-1308.wav,T3,0.851615,3.500,review
datasec:DATASEC/Voices/Voices-1303.wav,datasec:DATASEC/Voices/Voices-1340.wav,T3,0.851612,3.000,review
datasec:DATASEC/Voices/Voices-0009.wav,datasec:DATASEC/Voices/Voices-0018.wav,T3,0.851600,3.000,review
datasec:DATASEC/Voices/Voices-0849.wav,datasec:DATASEC/Voices/Voices-0926.wav,T3,0.851590,3.000,review
datasec:DATASEC/Music/Music-0029.wav,datasec:DATASEC/Music/Music-0225.wav,T3,0.851566,5.500,review
datasec:DATASEC/Voices/Voices-0774.wav,datasec:DATASEC/Voices/Voices-1266.wav,T3,0.851566,3.000,review
datasec:DATASEC/Voices/Voices-0962.wav,datasec:DATASEC/Voices/Voices-0980.wav,T3,0.851564,3.000,review
datasec:DATASEC/Voices/Voices-1016.wav,datasec:DATASEC/Voices/Voices-1411.wav,T3,0.851553,4.000,review
datasec:DATASEC/Voices/Voices-1228.wav,datasec:DATASEC/Voices/Voices-1266.wav,T3,0.851524,3.000,review
datasec:DATASEC/Cicadas and crickets/Cicadas/Cicadas-0011.wav,datasec:DATASEC/Cicadas and crickets/Cicadas/Cicadas-0025.wav,T3,0.851507,7.500,review
datasec:DATASEC/Voices/Voices-1285.wav,datasec:DATASEC/Voices/Voices-1316.wav,T3,0.851463,3.000,review
datasec:DATASEC/Thunder fireworks and gunshot/Fireworks/Fireworks-0046.wav,datasec:DATASEC/Thunder fireworks and gunshot/Fireworks/Fireworks-0047.wav,T3,0.851450,3.000,review
datasec:DATASEC/Voices/Voices-1783.wav,datasec:DATASEC/Voices/Voices-1821.wav,T3,0.851431,3.000,review
datasec:DATASEC/Voices/Voices-1288.wav,datasec:DATASEC/Voices/Voices-1327.wav,T3,0.851418,3.000,review
datasec:DATASEC/Cicadas and crickets/Cicadas/Cicadas-0052.wav,datasec:DATASEC/Music/Music-0037.wav,T3,0.851362,3.000,review
datasec:DATASEC/Voices/Voices-1818.wav,datasec:DATASEC/Voices/Voices-1824.wav,T3,0.851348,3.000,review
datasec:DATASEC/Voices/Voices-0682.wav,datasec:DATASEC/Voices/Voices-1800.wav,T3,0.851346,3.000,review
datasec:DATASEC/Voices/Voices-0774.wav,datasec:DATASEC/Voices/Voices-1380.wav,T3,0.851337,3.000,review
datasec:DATASEC/Voices/Voices-0378.wav,datasec:DATASEC/Voices/Voices-0414.wav,T3,0.851316,3.000,review
datasec:DATASEC/Voices/Voices-0327.wav,datasec:DATASEC/Voices/Voices-1801.wav,T3,0.851309,3.000,review
datasec:DATASEC/Thunder fireworks and gunshot/Fireworks/Fireworks-0036.wav,datasec:DATASEC/Voices/Voices-1364.wav,T3,0.851301,4.000,review
datasec:DATASEC/Voices/Voices-0841.wav,datasec:DATASEC/Voices/Voices-0874.wav,T3,0.851293,3.000,review
datasec:DATASEC/Voices/Voices-1478.wav,datasec:DATASEC/Voices/Voices-1641.wav,T3,0.851284,3.500,review
datasec:DATASEC/Voices/Voices-0643.wav,datasec:DATASEC/Voices/Voices-1267.wav,T3,0.851283,3.000,review
datasec:DATASEC/Voices/Voices-1250.wav,datasec:DATASEC/Voices/Voices-1824.wav,T3,0.851282,3.000,review
datasec:DATASEC/Voices/Voices-0814.wav,datasec:DATASEC/Voices/Voices-1714.wav,T3,0.851257,3.000,review
datasec:DATASEC/Voices/Voices-0915.wav,datasec:DATASEC/Voices/Voices-1474.wav,T3,0.851241,3.000,review
datasec:DATASEC/Thunder fireworks and gunshot/Fireworks/Fireworks-0037.wav,datasec:DATASEC/Thunder fireworks and gunshot/Fireworks/Fireworks-0038.wav,T3,0.851221,4.500,review
datasec:DATASEC/Music/Music-0120.wav,datasec:DATASEC/Music/Music-0198.wav,T3,0.851215,16.000,review
datasec:DATASEC/Voices/Voices-0869.wav,datasec:DATASEC/Voices/Voices-1246.wav,T3,0.851182,3.000,review
datasec:DATASEC/Voices/Voices-1282.wav,datasec:DATASEC/Voices/Voices-1322.wav,T3,0.851177,3.000,review
datasec:DATASEC/Voices/Voices-0356.wav,datasec:DATASEC/Voices/Voices-0370.wav,T3,0.851171,3.000,review
datasec:DATASEC/Voices/Voices-0267.wav,datasec:DATASEC/Voices/Voices-1262.wav,T3,0.851160,3.500,review
datasec:DATASEC/Voices/Voices-0826.wav,datasec:DATASEC/Voices/Voices-1478.wav,T3,0.851147,3.000,review
datasec:DATASEC/Music/Music-0168.wav,datasec:DATASEC/Music/Music-0467.wav,T3,0.851134,3.000,review
datasec:DATASEC/Voices/Voices-1232.wav,datasec:DATASEC/Voices/Voices-1800.wav,T3,0.851134,3.000,review
datasec:DATASEC/Voices/Voices-1303.wav,datasec:DATASEC/Voices/Voices-1304.wav,T3,0.851127,3.000,review
datasec:DATASEC/Bells/Bells-0011.wav,datasec:DATASEC/Bells/Bells-0014.wav,T3,0.851097,4.000,review
datasec:DATASEC/Voices/Voices-0648.wav,datasec:DATASEC/Voices/Voices-0667.wav,T3,0.851094,3.000,review
datasec:DATASEC/Voices/Voices-1411.wav,datasec:DATASEC/Voices/Voices-1641.wav,T3,0.851025,4.000,review
datasec:DATASEC/Voices/Voices-0926.wav,datasec:DATASEC/Voices/Voices-0954.wav,T3,0.850995,3.000,review
datasec:DATASEC/Voices/Voices-0276.wav,datasec:DATASEC/Voices/Voices-0677.wav,T3,0.850989,3.000,review
datasec:DATASEC/Voices/Voices-0329.wav,datasec:DATASEC/Voices/Voices-0644.wav,T3,0.850987,3.000,review
datasec:DATASEC/Thunder fireworks and gunshot/Fireworks/Fireworks-0045.wav,datasec:DATASEC/Voices/Voices-1232.wav,T3,0.850973,3.000,review
datasec:DATASEC/Voices/Voices-0986.wav,datasec:DATASEC/Voices/Voices-1015.wav,T3,0.850949,3.000,review
